claim,label
Desinfectan mercados municipales de La Guaira para evitar propagaci¢n de la Covid19,uncertain
Habemus nueva pr¢rroga del Estado de Alarma. Esperemos que sirva para consolidar el final del Covid19,uncertain
Nuestra publicaci¢n en nuestro blog sobre los Recursos de COVID19 de la comunidad de #NIDILRR se ha actualizado,uncertain
Felicidades s las enfermeras #cubanas especialmente en tiempos de Covid19 que han sido decisivas y merecen todos los aplausos,uncertain
Beneficio La compa¤¡a ofrece un beneficio exclusivo del 15% para todo el personal de la salud que d¡a a d¡a lucha contra el Covid19,uncertain
La crisis provocada por el Covid19 ha creado una tendencia en Espa¤a que potencia la b£squeda de viviendas m s grandes en espacios abiertos con jard¡n y fuera del centro de las ciudades,uncertain
3Jun Lo que implica el acuerdo entre los equipos de Maduro y Guaid¢ para atender la crisis de la COVID19,uncertain
Paciente con la COVID19 que incumpli¢ cuarentena fue detenido en una calle de Arequipa,uncertain
Team Mdico Vs Covid19 cumpliendo Normas de Bioseguridad,uncertain
Listos 14 racks magneticos adicionales para su distribucion en red de diagnostico y hospitales publicos,uncertain
Hablemos con nuestros peque¤osno es castigo es x salud,uncertain
Los integrantes del FROPEL mantuvieron una reuni¢n a distancia para promover acciones a fin de atender el impacto de la pandemia del Covid19,uncertain
Ellos son los hroes invisibles de la batalla contra el COVID19 en Mxico,uncertain
El Sr. Quintana se aprovech¢ de su cargo de Senador para mandar a ocultar los ex menes de Alcoholemia y Drogas que se le practicaron y ahora dice que hoy es el d¡a m s triste por los contagiados de Covid19,uncertain
La Espa¤a vac¡a despus de la covid19,uncertain
Para evitar el contagio este virus nos obliga a usar elementos de protecci¢n personal como guantes y mascarillas,uncertain
Debido a lo comentado en el punto anterior estamos sufriendo un virus altamente contagioso que llamamos genricamente coronavirus y particularmente CoVID19,uncertain
Menuda serie de Netflix veo yo ah¡: Spiriman empieza a formar su propio ejrcito de monos con el £nico objetivo de robar las muestras del covid19 y elaborar as¡ una posible vacuna,uncertain
La Peor Pandemia que ha existido es el Comusocialismo que tiene a su haber a m s de 150 Millones de muertes y a esa les + las del Covid19,uncertain
El presidente IvanDuque debe prohibir de manera inmediata la marcha de los vagosmarihuaneros y marranos de fecode es un riesgo muy grande de propagar el COVID19,uncertain
El mensaje optimista confuso y sin bases cient¡ficas de la curva aplanada del Covid19 en Mxico parece que hoy muestra el error y los efectos de contagios pudieran ser desastrosos a lo logrado,uncertain
Que raro porque en YouTube esta lleno de videos de gente China comiendo diversidad de animales que pueden llegar a contener alguna enfermedad y ninguna se ve pobre no solo los pobres y no sabia que el culpable del covid19 fue una persona pobre,uncertain
El pr¢ximo viernes 5 de junio D¡a Mundial del Medio Ambiente el ITSE presenta el Webinar: Cambio clim tico y el reto despus del COVID19 dictado por la especialista Lisby Sandoval.,uncertain
deber¡an rolarle un Record Guinnes al paciente 0 del Covid19 x ser el cabron qu m s ogt la cag¢ en la historia,uncertain
Un estudio gentico revela similitudes y diferencias entre los virus del COVID19 y el SARS,uncertain
Un profesor y dos alumnos del programa acadmico de Ingenier¡a Biomdica de la udem dise¤aron y elaboraron un prototipo de cabina sanitaria para realizar las pruebas a pacientes,uncertain
Protestas reavivan el temor a rebrote de COVID19 en EE.UU,uncertain
Me da que el virus de la biblia es m s peligroso que el covid19 por mucho que lo oculten,uncertain
Ministro de SaludSV FranAlabi se¤al¢ que no se puede medir la disminuci¢n de casos COVID19 porque eso depende de qu tanto se exponga la poblaci¢n,uncertain
Esta noche entre las 10 pm y las 12 pm un satlite d la NASA medir  la temperatura corporal d toda la poblaci¢n para mapear el porcentaje d contaminaci¢n del Covid19,uncertain
Presentaron radiograf¡a del Covid19 en el Tolima ante Comisi¢n Sptima de la C mara,uncertain
Ni siquiera Trump B Johnson o Bolsonaro han lelgado a culpar al feminismo del Covid 19,uncertain
Respuesta Polic¡a Local de Elche a una consulta sobre la APP sobre el COVID19 que se ha instalado en nuestros m¢viles ANDROID,uncertain
solicitamos ayuda para poder cremar a este Venezolano que ayer muri¢ de Covid19 en Per£,uncertain
En la cdmx la personas est n hartas del covid19 y ya no quieren seguir tomando clases en l¡nea as¡ que deciden ya salir a las calles,uncertain
ya que guardaste religiosamente la cuarentena. Sales a correr con mascarilla con permiso del Minsa_Peru y mueres por un neumotorax espont neo,uncertain
El nuevo AyunTelde se lleva 25.000 para la seguridad ante Covid19 ,uncertain
Nos tomamos en serio la salud de nuestros colaboradores y de todos los participantes en este proceso de entrega de equipos tecnol¢gicos  para la comunidad educativa,uncertain
El mes pasado quede registrado en el programa covid19 pero este mes ya me est n haciendo los cobros de tarjeta Micronegocios,uncertain
El motivo de la mortal segunda fase de la Covid19 podr¡a estar en la sangre,uncertain
Revelan que China demor¢ la entrega de un informe a la OMS que podr¡a haber sido clave para frenar alÿCOVID19,uncertain
Acabaremos en un bunker todos pa celebrar fin de a¤o 2020,uncertain
Covid19 Noruega demuestra la inutilidad del confinamiento generalizado,uncertain
Corea del Sur aprueba uso de Remdesivir para tratarÿCOVID19,uncertain
Una decena de mujeres de La Cruz se capacitaron en prevenci¢n del Covid19 en el hogar,uncertain
Los ciudadanos procedentes de Wuhan inician la cuarentena en el Hospital Gómez Ulla,real
España cumple con las recomendaciones internacionales que hace la Organización Mundial de la Salud,real
El Ministerio de Sanidad despliega un dispositivo específico para la llegada de los repatriados españoles procedentes de Wuhan,real
"El ministro de Sanidad, Salvador Illa, informa al Consejo de Ministros de la situación tras el brote de coronavirus originado en China",real
El Gobierno subraya la fiabilidad de los sistemas de detección para hacer frente al coronavirus,real
Actualización sobre la situación en España del coronavirus,real
El Ministerio de Sanidad elabora un protocolo de actuación frente al coronavirus,real
Salvador Illa destaca el papel del servicio de Sanidad Exterior para evitar riesgos en la salud pública,real
Los cinco españoles procedentes de Wuhan inician la cuarentena en el Hospital Central de la Defensa Gómez Ulla,real
El Ministerio de Sanidad y las CCAA acuerdan incrementar la sensibilidad del sistema para la detección precoz del coronavirus,real
Illa anuncia la convocatoria de un Consejo Interterritorial del SNS extraordinario para coordinar medidas con las CCAA,real
España apuesta por fortalecer la cooperación y coordinación en la UE para garantizar la protección de la salud pública,real
Salvador Illa asegura que se están tomando las medidas de salud pública necesarias para hacer frente al coronavirus,real
Salvador Illa informa al Consejo de Ministros de la situación del coronavirus en España,real
El Ministerio de Sanidad mantiene un contacto constante con las autoridades de Baleares tras detectarse un caso de coronavirus en Mallorca,real
El Gobierno acuerda la creación del Comité de Coordinación Interministerial ante la amenaza para la Salud Pública producida por el coronavirus,real
Sanidad y las CCAA valoran positivamente la coordinación y la respuesta del Sistema Nacional de Salud frente al coronavirus,real
El Ministerio de Sanidad mantiene los protocolos de actuación frente al coronavirus,real
El  paciente con diagnóstico de coronavirus en La Gomera evoluciona sin síntomas,real
Salvador Illa anuncia la convocatoria de un Consejo Interterritorial para abordar la situación del coronavirus,real
El Gobierno aprueba el reparto de 300 millones de euros a las CCAA para dar respuesta a las acciones más urgentes contra el COVID-19,real
El Ministerio de Sanidad y el Consejo General de Psicólogos activan un teléfono de apoyo para la población afectada por la COVID-19,real
El Centro Nacional de Microbiología realiza la secuenciación completa del SARS-CoV2 en muestras de pacientes de distintas partes de España,real
El Ministerio de Sanidad prohíbe los velatorios y restringe las ceremonias fúnebres para limitar la propagación y el contagio por el COVID-19,real
El Gobierno reparte más de 20 millones de unidades de material entre Comunidades,real
El Ministerio de Sanidad amplía las medidas para el refuerzo de personal sanitario,real
Los dos primeros ensayos sobre COVID-19 financiados por el Instituto de Salud Carlos III investigan terapia precoz en combinación y plasma de pacientes recuperados,real
El Gobierno impulsa la contratación de cerca de 200 profesionales extranjeros en situación regular del sector sanitario ante la crisis del Covid-19,real
Comparecencia sobre las actuaciones desarrolladas por el Ministerio de Sanidad en relación con el coronavirus,real
"El Gobierno ha distribuido a las comunidades 6,7 millones de mascarillas desde el 10 de marzo",real
PCR y test rápidos para el diagnóstico del coronavirus ¿cómo funcionan y en qué se diferencian?,real
El Ministerio de Sanidad ha repartido este fin de semana 1.602.800 de mascarillas entre las Comunidades Autónomas,real
Se constituye oficialmente el Comité Científico Técnico COVID-19,real
Duque afirma que las investigaciones españolas frente a la COVID-19 son competitivas y aportarán resultados,real
El Ministerio de Sanidad autoriza ensayos clínicos con una nueva molécula en los que participarán ocho hospitales,real
El Ministerio de Sanidad dota de medios humanos y profesionales al SNS para combatir y tratar de contener el COVID-19,real
El Ministerio de Sanidad trabaja en un proyecto avanzado para realizar test rápidos de diagnóstico del COVID-19,real
El Ministerio de Sanidad ha iniciado esta semana el reparto a las CCAA de más de un millón de mascarillas,real
La AEMPS establece medidas excepcionales para los ensayos clínicos ante la situación sanitaria provocada por el coronavirus,real
La AEMPS está trabajando en diferentes vías de investigación clínica para el tratamiento del COVID-19,real
"El Gobierno prohíbe el corte de suministro de agua, electricidad y gas natural a consumidores vulnerables durante un mes prorrogable",real
Restablecidos los controles en las fronteras terrestres en el marco de las medidas de contención del COVID-19,real
El Gobierno de España lanza la campaña #EsteVirusLoParamosUnidos para aunar el esfuerzo de todo el país en la lucha contra el coronavirus e incentivar las medidas de distanciamiento social,real
El Ministerio de Sanidad establece medidas para el refuerzo de personal sanitario y el suministro de material,real
El Gobierno lanza la campaña Este virus lo paramos unidos para incentivar las medidas de distanciamiento social frente al coronavirus,real
El Consejo Interterritorial del SNS acuerda implementar las medidas de distanciamiento educativo y social a toda España,real
El Gobierno moviliza 18.225 millones de euros en un plan de medidas económicas para mitigar el impacto del COVID-19,real
El Gobierno anuncia nuevas medidas para evitar la extensión del nuevo coronavirus COVID-19,real
El Consejo Interterritorial del SNS acuerda medidas concretas para zonas con transmisión comunitaria significativa de coronavirus,real
Illa insta a la UE a garantizar la coherencia y consistencia de las medidas adoptadas por los Estados miembros frente al coronavirus,real
Dados de alta los repatriados procedentes de Wuhan que permanecían en el Hospital Gómez Ulla,real
El Ministerio de Sanidad y las CCAA recomiendan celebrar a puerta cerrada las competiciones deportivas masivas con equipos de zonas de riesgo,real
Comparecencia para actualizar la información sobre la situación y las medidas adoptadas en relación al COVID-19,real
El Ministerio de Sanidad regula las salidas para paseos y actividad física a partir del sábado según horarios y edades,real
El Consejo de Ministros aprueba el Plan de Transición hacia una Nueva Normalidad,real
La OCDE sitúa a España en el octavo puesto de los países con más test de COVID-19 realizados,real
Comienza hoy el estudio de seroprevalencia que estimará el porcentaje de población española que ha desarrollado anticuerpos frente al COVID-19,real
El ministro de Sanidad y el director del CCAES entregan al presidente del Gobierno el informe técnico para la estrategia de transición,real
El BOE publica hoy la Orden que regula las condiciones para los desplazamientos de la población infantil,real
El Gobierno distribuye más de 750.000 test rápidos de detección de anticuerpos entre las CCAA,real
