text,label
"Difícil esto del #COVIDー19 #Coronavirus para un país sin cultura de protocolos de seguridad... Los miembros del consejo comunal, Clap y gobierno comunitario del sector donde vivo en #Guarenas tienen tremenda rumba multitudinaria desde anoche y sigue a las 9AM de hoy #15Mar",real
Hoy me dieron d escabiar unos en la playa q eran mas rancios q todos ustedes. Tome y después m acorde CORONAVIRUS https://t.co/vXO6vguZ5u,fake
"Máxima preocupación por el hecho de que el Covid-19 llegue a países pobres con sistemas de salud pública débiles y cuyas poblaciones ya enfrentan múltiples amenazas. 
Nos preparamos para ello.
https://t.co/RGrEu0Hc93
@oxfam_es https://t.co/b0yAEdTsBr",real
"IMPORTANTE suspensión de clases por 2 semanas es para TODOS los colegios  del país. 
Y después de ese plazo queda vigente POR UN AÑO el protocolo de suspensión de clases por 15 días en el curso si detectan 1 caso y en todo el colegio con 2 casos. #CoronaVirusEnChile #coronavirus",fake
"Declaré en cuarentena social y colectiva a los estados Miranda, La Guaira, Zulia, Táchira, Apure, Cojedes y el Distrito Capital, a partir de las 5 am de este lunes #16Mar para contener la expansión del COVID⁃19 en el país. ¡Quédate en Casa! ¡Protejamos la salud de todos! https://t.co/ujqmqmVVAi",fake
Por eso estamos lejos del avance en todos los ámbitos. https://t.co/8LTXCtRqQM,fake
"Mi sobrina, médico, ha contraido el coronavirus (28 añitos) Ha sido en el hospital donde trabaja, varios compañeros también lo tienen !
Amaneció con 39 de fiebre 🤒 y a base de Paracetamol y alimentación normal tiene 37 ...",fake
"No pasa nada por beberse una cerveza de vez en cuando, pero no te refugies en el alcohol. No se trata de salvarse del coronavirus para morir de cirrosis. Hoy en día en muchos barcos hay ley seca, precisamente por qué no hace mucho este trabajo estaba lleno de alcohólicos.",fake
"#ÚLTIMAHORA | Panamá prohíbe la entrada de extranjeros al país, que suma 55 casos de COVID-19 #coronavirus https://t.co/co5hMYXWqX",fake
Se cancela el show de chip canario por coronavirus https://t.co/NaEG0Mg2q5,fake
"Vos 
Yo
Coronavirus 
Netflix 
En cuarentena
En mi casa
Cogiendo todo el día porque igual nos vamos a morir.

No sé, pensalo 🦠",fake
Rt si el coronavirus te ha arruinao algún plan,fake
"O ya se pasó de ruco, o ya contrajo el #Covid19 https://t.co/nqg6KQdzYX",uncertain
"""Se ha demostrado que el cierre proactivo de escuelas -cerrándolas antes de que se detecte un caso en ellas- es uno de las intervenciones no-farmacológicas más poderosas de las que disponemos"" Revista Science https://t.co/g6ggi06qp0",fake
"@iuforn Mentirosa, lo que ha dicho es esto. Sinvergüenzas @PSOE
@sanchezcastejon
El video esta en catalan pero se entiende, si no queréis que os llamen tontos a la cara, escucharlo, luego no os quejeis de catalunya
https://t.co/cmyg1eryxz",fake
Me puedo morir en Paz sabiendo que @AyliMei me ha contestado con puro oro sobre mi saga favorita... haz lo tuyo coronavirus 🦠 https://t.co/0Q6HYUj6eQ,fake
"#AP Dice que un oficial del Gobierno estadounidense mencionó que este lunes podrían hacer la primera prueba clínica de vacuna contra el #Coronavirus (SIGUE) 👇
https://t.co/I47VmzmlOm",fake
No puede ser verdad 😂😂😂😂 https://t.co/07dE7Hjmbp,fake
El coronavirus va a ser la Caída del Muro de Berlín del neoliberalismo. No creo que podamos volver ya a la «normalidad». Ahora la disputa será entre «desglobalización» reaccionaria y nacionalista o los primeros pasos a algún tipo de socialismo internacionalista.,fake
"Soy médico internista, ejerzo en Ccs, si alguien tiene una duda e inquietud en relación a la infección por Coronavirus, puede contactarme por DM y sin duda le contestaré. Importante estár informado y mantener la calma. Feliz día .",fake
Sigue aquí las acciones del partido que se disputará en el TSM Corona a puerta cerrada por el coronavirus https://t.co/rfipArBWnC,fake
Parlamentarios paraguayos donando su dieta al ministerio de Salud ante el advenimiento del Coronavirus... https://t.co/wTNYuecUyB,fake
Gremio microbusero del Gran Valparaíso amenaza con parar servicio si autoridades no entregan respuesta por protocolo para locomoción colectiva a raíz del coronavirus. https://t.co/aOnzHLvRcf,real
"😂😂😂😂 HORACIO APRENDIÓ A ESTORNUDAR👏🏾👏🏾👏🏾
Ahora
A esta altura no debería hacerse un test de coronavirus??? https://t.co/RePoByEB8c",fake
"#sonora 
Gracias a los #agricultores 
Por compartir a Todos la poderosa vitamina C
#pacoolea 
Gracias 👊🏽❤️🍊
#yolandaandrade 
#naranja #limones 
#vitaminaC #coronavirus #Covit19 
#Mexico https://t.co/NaLYF7KnCG",fake
"A ningún otro país le ha costado tanto. ¡¡La Ro no baja!! 
En China lo hicieron muy bien, en 2 semanas disminuyó la transmisibilidad un 55%. Si nosotros nos quedamos en casa, ¡𝗘𝗻 𝟮 𝘀𝗲𝗺𝗮𝗻𝗮𝘀 𝗽𝗼𝗱𝗿𝗶́𝗮𝗺𝗼𝘀 𝗲𝘀𝘁𝗮𝗿 𝗺𝗲𝗷𝗼𝗿! https://t.co/KMxxXEecYH",fake
Infórmate sobre el #Coronavirus #COVID19 a través de los canales oficiales de @SSalud_mx y @Salud_Hidalgo. #MeInformoYMeCuido https://t.co/DRuB8AZnOL,fake
Buena amiguito https://t.co/sZR4A2chFw,fake
"Nerón informa al pueblo de Roma, que las jornadas de lucha entre gladiadores seguirán adelante a pesar de la peste. 

https://t.co/47RjZwUtbS",real
"Ahora, lo decisivo es que todos vivamos como si tuviéramos el virus y no pensar en qué hacer para no ser contagiado, sino en qué hacer para no contagiar a los demás. (via @BirteFoerster) https://t.co/faYKZh0go0",fake
"Mi Mamá y mi Papá están en ese grupo poblacional en altísimo riesgo por el COVID-19. Si me contagio seguramente no me pasará nada a mi, pero ellos podrían morir si son contagiados. Cuando vayan a rumbear, piensen en los familiares que podría matar su ""irreverencia""",fake
"Que coronavirus del orto , me cagó el viaje",fake
"🇻🇪En las carreteras de acceso a Caracas realizan ejercicios de cierre parcial de ciudades y funcionarios militares, policiales y de protección civil entregan información de prevención de #COVID19
✔️Autoridades refuerzan llamado a la calma, responsabilidad y prevención
@telesurtv https://t.co/8a2x09ah2d",uncertain
"10 datos importantes que debes saber sobre el Coronavirus. El pánico no ayuda, la prevención sí 👉 https://t.co/VOxCO9olNR",fake
"Soy médico oftalmólogo en Caracas, Venezuela. 
Estoy a la orden para ayudar al que lo necesite.
Si alguien tiene una duda médica o inquietud y no sabe cómo actuar puede consultarme por DM.

Se agradece difusión.

#quedateEnTuCasa 
#CoronavirusVzla #COVIDー19 #coronavirus https://t.co/4PswZANeQQ",fake
"Ahora que #Cuba esta expandiendo su experiencia médica llevando Interferon Alfa 2B por todas partes, podrán reconsiderar su voto contra el bloqueo asesino??? Digo!! porque hay que ser bien sinvergüenzas para no notar su solidaridad. 
#COVID19 https://t.co/FJzYQlCGjB",uncertain
"Para los que se creen inmortales y siguen saliendo al parque sin hacer caso a la orden de permanecer en domicilio, estas son las radiografías de un chico de 28 años intubado en la UCI en mi hospital por #coronavirus. Pista: los pulmones es lo negro, lo blanco es neumonía https://t.co/HsWOj43EVv",fake
"#covid19chile #CuarentenaCoronavirus #CoronaVirusEnChile #Coronavirus #COVID_19
Vía Médicas feministas @medicasfeministas https://t.co/vz95HzHu2p",fake
Lavarse las manos con jabón y gel con alcohol y quedarse en casa es la mejor manera de protegernos del corona Virus. 👍🍀🇵🇾 https://t.co/ilyvz1O8dt,fake
Che pajeros acepten q hay personas  alérgicas a los cambio de clima y por eso tamos resfriados manga de pelotudos no tenemos el CORONAVIRUS payasos,fake
"La mayoría en EEUU desaprueba el manejo de Trump de la pandemia del coronavirus.Trump ha  dicho que el coronavirus ""es una farsa"".Los estadounidenses denuncian su falta de liderazgo, de estatura moral, la lentitud y la ineficiencia de su respuesta a la crisis que sigue aumentando https://t.co/1VwzaN8Oua",real
☝🏻 CANCELADAS las clases en las instituciones educativas y colegios de Envigado 🚫📚 https://t.co/IDOHp99MB2 https://t.co/gZW7UekHx4,fake
"#ViveLatino Sólo 1 portador de #COVIDー19 asintomático, podría haber contagiado a cerca de 115 personas por contacto directo. La propagación indirecta de 115 personas portadoras sería de 7 mil de los 40 mil asistentes.
#Coronavirus #SARSCoV2

Modelo en espacios cerrados: https://t.co/pCGooSNppT",fake
"Muy importante, NO SON VACACIONES. Es una estrategia para lograr distanciamiento social, así que evite viajes no indispensables, evite lugares concurridos, cuídese usted y cuide a su familia!!! https://t.co/Ta1a8xtq6Y",real
"Donald Trump a lo ""Kiko"": quiere el derecho exclusivo de posible vacuna contra el Coronavirus https://t.co/qq0KSxEAPj",fake
"#NoAlMaltratoAnimal 
#UnidosLoHacemos

Disfruta de este video y cuando lo veas convéncete que estás adorables criaturas NO transmiten el CoronaVirus #NoLosAbandones cada uno debe cuidarse y acatar las recomendaciones de los expertos #EmpiezaPorTusManos 

  https://t.co/QRwa40s3WQ",fake
"Algunos de los síntomas de resfriado, gripe y #Covid-19 son compatibles, sin embargo, no son exactamente iguales. Es importante informarse sobre las diferencias, estar prevenidos y no automedicarse. https://t.co/xDrZPEce9C",fake
"🇻🇪❤🇮🇹 VENEZUELA APORTA CON SU ""MOLIENDO CAFÉ"" A HACER MÁS LLEVADERO LO QUE ESTÁ PASANDO EN ITALIA! 

Un hombre salio al balcon, a tocar esta hermosa melodia de nuestro HUGO BLANCO para la gente en cuarentena #coronavirus https://t.co/y3XLG6xoS6",fake
"Florentino no se ha ofrecido a levantar un hospital como en China. 

Amancio Ortega no ha ofrecido su fortuna para contratar sanitarios. 

Los bancos no han ofrecido los 60.000 millones de € de rescate para los necesitados. 

Pero todas estas empresas privadas recibirán ayudas.",real
#CubaPorLaSalud   #COVID-19 Apoyan trabajades de Rensol en Morón tareas vinculadas con prevención del #Coronavirus https://t.co/FJ2ICovZhC,fake
Mhoni Vidente da fecha en la que vacuna de coronavirus estaría lista (+Video) https://t.co/R6BjajQaWp,fake
"Algunos de los síntomas de resfriado, gripe y #Covid-19 son compatibles, sin embargo, no son exactamente iguales. Es importante informarse sobre las diferencias, estar prevenidos y no automedicarse. https://t.co/xDrZPEce9C",fake
"Los perros y gatos ni se contagian, ni pueden transmitir el coronavirus!
Se están abandonando muchos animales en Italia y está empezando a pasar en España.
Por favor, compartir para que esto no siga ocurriendo!!!

LOS ANIMALES NO CONTAGIAN el #COVIDー19. https://t.co/iDcmprhjtO",fake
"#15Mar #Coronavirus #MedicoOnline El calor no mata al coronavirus, alerta la OMS - así no digan que en Venezuela el virus no tiene condiciones para avanzar, todo depende de las medidas preventivas  https://t.co/DISIYCVxaE …  
@paolucci40",fake
"Distanciamiento social, la clave para mitigar los efectos del coronavirus. El experto en salud pública, Dr. Elmer Huerta, habla de su importancia. 

https://t.co/qsCfNOOr2F",real
"Si usted es una persona empleada, y su patrono decreta el cierre total o parcial de las operaciones a consecuencia del coronavirus, podría tener derecho a reclamar el Seguro por Desempleo. https://t.co/RIkTT4UXZ1",fake
me cancelaron las clases está todo bien coronavirus pero ahora me voy a quedar en casa TRISTE porque por lo menos yendo a estudiar me distraigo un poco me vas a pagar la terapia también?,fake
Los seguros privados de salud ya han declarado que no cubren el coronavirus por ser una pandemia. Lo cuenta @MartinCuneo78 https://t.co/6znJVYU6Pu,real
Se cancela el show de chip canario por coronavirus https://t.co/NaEG0Mg2q5,fake
🇵🇹 | CORONAVIRUS: Los hoteles de Cristiano Ronaldo en Portugal se convertirán en hospitales que podrán ser usados gratis ante la propagación del coronavirus. El futbolista será el que pague a los médicos y trabajadores para la atención de los pacientes contagiados.,fake
"Me pongo a pensar que 34 infectados por el Coronavirus es un número muy pequeño. 🤔

 Que difícil tener ese pensamiento de que en cualquier momento el virus llegue a uno. 😶",fake
"[URGENTE] Seis personas fueron aprehendidas en el Tapirakuai, Santaní, por desacato al decreto presidencial para evitar aglomeración de personas y expansión del coronavirus. Uno de ellos agredió a los efectivos de la comisaría 8va. de Santaní. #CoronavirusPy #quedateencasa https://t.co/QeTBiSZOp2",fake
"El karma es muy cabrón:

""Risto Mejide, en cuarentena por coronavirus tras reírse de la alarma sanitaria en su programa"" https://t.co/yCmdL2Apd8",fake
"ÚLTIMA HORA

España y Portugal cierran sus fronteras a turistas durante un mes por la propagación del covid-19 https://t.co/SHzfyof1HW https://t.co/tPPag6U2Kw",fake
El ISIS recomienda a sus terroristas no viajar a Europa por miedo al coronavirus https://t.co/TIswEi93l3,fake
"Números para pedir asistencia en caso de sospecha de COVID-19
Bogotá: 364-9666
Cali: 519-5100 / 316-777-9452
Risaralda: 315-282-3059
Caldas: 310-426-7906
Boyaca: 311-483-4104
Arauca: 350-412-0127
Cesar: 320-565-3159
Magdalena: 312-807-0326
Resto del país: 01-8000-955590",fake
El coronavirus no puede matarme porque yo morí el día que murió el comandante 😢 https://t.co/RB1I5sQHJE,fake
.@NoticiasRCN evidenció la falta de seguimiento en el aeropuerto El Dorado frente a las medidas preventivas del coronavirus. Espere ampliación de esta noticia en nuestra emisión de las 12:30 p.m. https://t.co/QztT0n22lI #OjoConElDorado https://t.co/Yb9lgOTl6l,real
"En las salidas puntuales a la calle o trabajo, emplear solo unos zapatos o por lo menos tenerlos muy identificados. Óptimo es dejarlos en descansillo o zona poco transitada. Hay medicos que piensan que es mejor no caminar con ellos por toda la casa.
En china le dieron importancia",fake
El coronavirus no puede matarme porque yo ya estoy muerta desde la existencia de esta escena. https://t.co/cOfnIfrANw,fake
"#Coronavirus 👑 🦠 Audio de una médica trabajando en Madrid a su papa en Argentina. El virus está mutando. El servicio sanitario no da a basto. Difunda si pueden, y por favor dejemos de tomar esto tan a la ligera 🙏 Escuchen hasta el final, no tiene desperdicio. https://t.co/96cBK2EQ2U",fake
